App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
8 Ball Pool,"I'd give 5 stars everytime I offer free cash, NEVER goes through. I get level requires. Still NO REWARD! I'm issue either. Several friends problem... quit offers.",Positive,0.2,0.266666667
8 Ball Pool,I enjoyed game much last 4 games ive played either taken money automatically said opponent im game take shot says ran time automatically wins. Fix problem ill rate 5 star. There many lags game like monaco lag dozens like somehow manages buy cue twice ended barely money,Negative,-0.038888889,0.418518519
8 Ball Pool,I know deal is. Phone shuts turns back I'm playing game. Keeps happening. While I'm playing big money games. Other I like game.,Negative,-0.185,0.255
8 Ball Pool,I used love gsme. Now much. I made purchase. And didnt receive purchase. Also coins csme gone without approval. This needs fixed. I spent lots money thru google play angry. If isnt fixed soon purchase coins replaced delete gsme take actions. Miniclip hsppy.,Positive,0.05,0.383333333
8 Ball Pool,"The spinning wheel rigged. Other dont get play people rank dont get rank up. Refund coins! They cant dissapear?? Very addictive game, entertaining. However coins finished request gifts people online appear. D... Full Review",Negative,-0.210714286,0.689285714
8 Ball Pool,"The Best game.... want say 2 points. 1. I want say creator game add voice conversation option game, make exciting.... 2. Add option watch others game tournament playing. Some time gets bore You win quaterfinal semifinal Final match opponents 1st match. So bored felling everyone.. So I suggest add feature see others game tournament matches",Negative,-0.04,0.55
8 Ball Pool,"love new clubs...be cool club's actually prizes like stickers, shirts,cues,hats,...honesty anything would cool advertisement spread word game. game prizes like cues,big coins,mini games,chats,custom tables u challenge someone would dope. diffently need new profile pics win purchase..keep seeing lame ones. anything make custom player anything players win would major upgrade. sure must game classic... mine years.",Positive,0.140126263,0.480976431
8 Ball Pool,"Best pool game EVER, aware HACKERS. Get Credit card ready. And pay Money ,,its best money making machine creators/owners. They need Couple private Jets. Many times. You accidently push 5 million game more, Don`t want play high stakes. And I Think friends thats plan. BASTARDS",Positive,0.281,0.4065
8 Ball Pool,"The better pool game Google Play slightly buggy. When opponent's connection stable, suddenly says I run time even though I made shot. It also seem support push out. The timer needs b obvious runs out.",Negative,-0.013333333,0.413333333
8 Ball Pool,"Hate get cue pieces maxed cue. Really wish guys would change that. Keep getting 8 n 12 hr boxes, Cairo Delhi, n end getting 2 3 pieces I use. Complete waste time. Change n review goes back 5 stars.",Negative,-0.14,0.3
8 Ball Pool,"Games alright, bit sketchy either opponent bad connection. The pool cue power bar needs look at. It's annoying I'm trying get right amount power, suddenly starts moving angle finger moved bar.",Negative,-0.303571429,0.650595238
8 Ball Pool,Hi really like game. I tried ti purchase halloween pack twice amount got deducted bank account transaction pool showed declined.. Could u please let knw whether get pack money back?,Negative,-0.066666667,0.2
8 Ball Pool,nan,nan,nan,nan
8 Ball Pool,"Awesome, liked look seeing Nickatnyte playing Molt! Glad added clubs , game needed it! One thing though , players get hopes winning big daily spin ... It's rigged get low prizes",Positive,0.28125,0.54375
8 Ball Pool,"I really enjoy playing. Great graphics. Never problem connection issues cheats. However spin wheel never lands anything 250. Wish lower levels option guidelines call pockets, hate losing Opponent slop shots",Positive,0.133333333,0.716666667
8 Ball Pool,The free spins joke. There 4 slots 250 lower always lands 4 16. Odds say control u spend money. Seems like play tons bots. Wheres Americans?,Positive,0.4,0.8
8 Ball Pool,"Really! What I think game awesome, I play table pool time. This game real life pool. People complaining control, developers fault individual fault! If know manipulate, easy. 8 pool ✌✌peace men.",Positive,0.154761905,0.504761905
8 Ball Pool,"I actually addicted game, seemed wierd critical times game I going win match game shuts time I get rebooted I've lost. Only time ever critical moments. I'll never play again. Promise that! The game totally rigged. Thats perfectly clear spin wheel always lands low #s. What's chances otherwise!. Rigged!",Negative,-0.091666667,0.552777778
8 Ball Pool,nan,nan,nan,nan
8 Ball Pool,Worst servers Iran... From first time I tried game I acoutered message connection slow ( I tried best networks Iran ) Recently even connect game time! Please consider better servers cause many Iranians love game.,Positive,0.013636364,0.462121212
8 Ball Pool,"Funny game never see cue battery inside. You earn upgrades pay coins, stupid. But recharge cue u using stupid thing.back star keep asking rate game stil nothing improved. call pocket game. pot ball wrong pocket ball hand opponent lose turn",Negative,-0.435714286,0.728571429
8 Ball Pool,I previous profile however updates I lost 1.5 million coins rank! How sad frustrating! I start again! If 8 ball fix I'll give five stars.,Negative,-0.572916667,0.741666667
8 Ball Pool,"I love game. Just thing want review, regarding account deactivation, reset delete. You made complicated. If available game setting b awesome last thing regarding name change. Eventhought change name facebook miniclip account still nothing change game us option that. If could fix rate 5 stars. I sure whether really look problem beginning itself. Anyway thankyou team.",Positive,0.09,0.535555556
8 Ball Pool,Takes money different rates 11700 coins. I went 2500 game lost round come moneys gone. Also offers get coins dont get them. Fix glitch idiots want coins back,Negative,-0.216666667,0.366666667
8 Ball Pool,"Great game. Use play mini clip years ago. Took star I cant block people play poorly. Ie purposely scratching break, scratching cause dont shot. Dont play like bitch.",Neutral,0,0.583333333
8 Ball Pool,"I've played pool games can, stands alone. You buy anything, progress faster IF choose to. The ONLY thing I would improve game is, bigger, bonuses. You know time, get get it. The new CLUB addition work fine addition game. Definitely pool games get addicted to. I am!!!!!!",Negative,-0.155871212,0.544318182
8 Ball Pool,"Sorry greedy! I love game since I started Now club created, go 1 1 different club? The game would outstanding happens I rated star get attention. Sorry",Negative,-0.132142857,0.696428571
8 Ball Pool,"The game getting better, slowly. I still never got back 50 million coins lost due hacker affected everyone back. And designers still made option turn off/on daily deals, post fb, play someone new. Those popups seem keep happening frequently gets annoying. A lot people would agree on/off option those.",Negative,-0.088863636,0.332954545
8 Ball Pool,nan,nan,nan,nan
8 Ball Pool,Love game I'm issues requesting gifts club advise I restarted phone closed opened even checked updates. Any help would great worked fine today,Positive,0.243333333,0.47
8 Ball Pool,So wanted enjoy game hacked death many people become boring. You pot ball back u started turn. Super fast fiber bb connection.it's badly maintained app.,Negative,-0.083333333,0.541666667
8 Ball Pool,Really good addictive game. Me girlfriend constantly playing downfall sometimes watch videos free money dont emd getting it. Has happened numerous times great game,Positive,0.1375,0.585416667
8 Ball Pool,"It's good game. The spin win wheel definitely rigged. The highest I ever gotten 500 coins. Also, I used wait 15 seconds open Pro box, I wait 3 hours. I'm disappointed situations.",Positive,0.058333333,0.525
8 Ball Pool,Game cuts sometimes u loose turn sometimes causes match loss also spend money recharge stick whats about? I play real bca pool. A effort. B- effect,Negative,-0.092307692,0.323076923
8 Ball Pool,"I HAVE USED THE DAILY SPIN 999999 times I never got 500 coins game tells buy better spin, Same BOX's. So shame !!!! Not Fair NOT FAIR Seriously? Out many spins get nothing good ? I unlucky.",Positive,0.02962963,0.510185185
8 Ball Pool,nan,nan,nan,nan
8 Ball Pool,I 700 hundred coins I new I 300 even I winning games player backing I played I waited player back I still getting extra 50 coins winning 100. So going able play day till I build coins,Positive,0.272727273,0.446590909
8 Ball Pool,The Indian's cheat! You see. Can option choose opponents based I wish play 100 million cheating Indians permantly online.,Neutral,0,0
8 Ball Pool,"I installed trip. I thought I would wifi, I didn't. So I decided practice offline mode. Sadly, in-game money play offline, I want waste it. When I got back, I tried actual game, working fine, middle game closed itself. Did I mention takes forever load? By time I got back I already lost. This happened I lost money, I really feel like playing anymore.",Negative,-0.089393939,0.245454545
8 Ball Pool,"It made chickens eat mice. Too many convenient bugs big games. Free spins joke. Why I wait opponents response.. lots flaws. Not sure rigged, seems like",Positive,0.1625,0.572222222
8 Ball Pool,"I'd give 5 stars everytime I offer free cash, NEVER goes through. I get level requires. Still NO REWARD! I'm issue either. Several friends problem... quit offers.",Positive,0.2,0.266666667
8 Ball Pool,I enjoyed game much last 4 games ive played either taken money automatically said opponent im game take shot says ran time automatically wins. Fix problem ill rate 5 star. There many lags game like monaco lag dozens like somehow manages buy cue twice ended barely money,Negative,-0.038888889,0.418518519
8 Ball Pool,I know deal is. Phone shuts turns back I'm playing game. Keeps happening. While I'm playing big money games. Other I like game.,Negative,-0.185,0.255
8 Ball Pool,I used love gsme. Now much. I made purchase. And didnt receive purchase. Also coins csme gone without approval. This needs fixed. I spent lots money thru google play angry. If isnt fixed soon purchase coins replaced delete gsme take actions. Miniclip hsppy.,Positive,0.05,0.383333333
8 Ball Pool,nan,nan,nan,nan
8 Ball Pool,Game SUCKS!!!!! Freezes. Can't play..... Too many problems mention. And ad's.....if like game. Don't plan playing. Delete asap.... Please want sain.,Negative,-0.303881836,0.4
8 Ball Pool,Really love I wish like real pool. If sink stripe break stripes. And sucks getting beat someone shooting random winning shoot full power hoping sink balls. Every pocket called. Other I love,Positive,0.140625,0.496875
8 Ball Pool,Game awesome several bugs fixed. And annoying thing is... I might spinned wheel 1000 times prize I got 500 coins. Why prizes show? The minigame I love Hi-Li option change ball 1 cash (currently first ball). Hope see changes soon game.,Positive,0.03125,0.479166667
8 Ball Pool,"All types glitches, clock, aiming cues, stroking cues. Players hacked game. By putting update mode lose. Game allow collect winnings advance. You must wait hour. If choose leave update mode, lose winnings previously game. Even though screen locked. It's lame.",Negative,-0.425,0.4875
8 Ball Pool,"So far great game. I havent swarmed ads, usually every game so. I thoroughly enjoy gameplay, long time fan pool. Great play friends, good time killer!",Positive,0.208333333,0.561111111
8 Ball Pool,"The spin modelled correctly. Backspin nothing! And number times I watched balls potted slower balls hit opponent go in. On top white ball rolls way much even low power! On top I pretty sure rules game modelled incorrect, something tk watch for. Other major physics rule based issues actually fun game play.",Positive,0.115625,0.438657407
8 Ball Pool,Two screens show match frustrating unnecessary. Especially 5 sec delay right match 'X player wins' well understood coins get transferred.,Negative,-0.082857143,0.707142857
8 Ball Pool,"Called 8 Ball Pool 75% rules makes 8 ball pool absent. For instance make 8 break pull put right back center table, scratch 8 lose game unless made 8 too, make ball break , table still open get choose want , make break follow make another ball still open game sucks dick going try compare 8 Ball Pool since premise game missing completely. 8 Ball Pool built fact make 8-ball break scratch win fun game 8 Ball Pool even allowed name",Negative,-0.051020408,0.32755102
8 Ball Pool,I keep getting requests gifts even though person say sent never sent all. I know today I got request friend passed away couple months ago. Absolutely disgusting. 1 star,Negative,-1,1
8 Ball Pool,"Very good game! I good! I wish aiming graphics longer aiming lines! It would nice tutorials making shots, hit cue, 'English' cue!",Positive,0.402,0.556
8 Ball Pool,"Love game I spend alot time playing I'm good,i understand trying make money I'm sure blunty coiners. But game pretty set wins id i0 90% win would think haveing smoke coiners would spend wise great game fond cheat prevent set wins",Positive,0.268181818,0.558080808
8 Ball Pool,"I hate fact win get 8ball break!? That's real pool anywhere world?! I hate I play game I get stuck playing someone double level, matched level!! Other cool",Negative,-0.065625,0.490625
